client_id,first_name,last_name,gender,date_of_birth,city,state,country,annual_income,risk_profile,account_open_date,age,income_bracket
234,Hemal,Mittal,Female,1995-09-29,New Delhi,Delhi,India,4727268,Medium,2022-08-17,30,Upper Middle
235,Edhitha,Mahal,Female,1998-06-11,Coimbatore,Tamil Nadu,India,2300175,Medium,2016-09-22,28,Upper Middle
236,Avi,Master,Male,1973-09-09,Ahmedabad,Gujarat,India,4796745,Low,2017-04-05,52,Upper Middle
237,Xalak,Chauhan,Female,1978-07-10,Mysuru,Karnataka,India,3259635,Low,2018-08-20,48,Upper Middle
238,Lucky,Singh,Male,1963-06-01,Hubli,Karnataka,India,4691306,High,2016-09-11,63,Upper Middle
239,Urvi,Oak,Female,1980-11-11,Hyderabad,Telangana,India,665193,Medium,2024-08-18,45,Middle
240,Atharv,Krishnan,Male,1983-06-05,New Delhi,Delhi,India,3192412,Low,2019-08-16,43,Upper Middle
241,Dakshesh,Bhattacharyya,Male,1997-06-13,Bhopal,Madhya Pradesh,India,3255298,Medium,2024-08-12,29,Upper Middle
242,Yatan,Borah,Male,1974-08-22,Kanpur,Uttar Pradesh,India,1829058,High,2023-04-21,51,Upper Middle
243,Avi,Doshi,Male,1987-03-27,Lucknow,Uttar Pradesh,India,667473,Medium,2026-04-21,39,Middle
244,Max,Chada,Male,1972-12-20,Kolkata,West Bengal,India,4855271,Medium,2019-01-10,53,Upper Middle
245,Dhriti,Saha,Female,1983-06-15,Coimbatore,Tamil Nadu,India,3084386,Low,2020-09-16,43,Upper Middle
246,Ranveer,Seshadri,Male,1957-12-02,Udaipur,Rajasthan,India,3543411,Low,2020-04-29,68,Upper Middle
247,Manthan,Sanghvi,Male,1974-01-04,Kanpur,Uttar Pradesh,India,4656001,Low,2024-01-07,52,Upper Middle
248,Bhanumati,Chaudhary,Female,1977-09-05,Jaipur,Rajasthan,India,1813778,Medium,2021-09-06,48,Upper Middle
249,Jagvi,Lalla,Female,1984-08-04,Ahmedabad,Gujarat,India,2780007,Low,2020-01-09,41,Upper Middle
250,Gaurangi,Khatri,Female,1977-01-12,Hubli,Karnataka,India,4050795,Low,2017-11-13,49,Upper Middle
251,Bishakha,Dugar,Female,1987-08-15,Bhopal,Madhya Pradesh,India,781154,Low,2019-06-12,38,Middle
252,Samarth,Seshadri,Male,2004-04-21,Kolkata,West Bengal,India,3975660,Low,2016-07-13,22,Upper Middle
253,Madhav,Bali,Male,1982-01-05,Madurai,Tamil Nadu,India,3511615,High,2024-06-24,44,Upper Middle
254,Maanas,Mandal,Male,1961-11-26,Indore,Madhya Pradesh,India,3411875,Low,2020-06-04,64,Upper Middle
255,Bimala,Kaur,Female,1972-01-06,Indore,Madhya Pradesh,India,3638951,Low,2024-03-18,54,Upper Middle
256,Hardik,Sandal,Male,2004-03-30,Chennai,Tamil Nadu,India,4486284,Medium,2020-12-26,22,Upper Middle
257,Jeevika,Dixit,Female,1959-11-29,New Delhi,Delhi,India,2099947,High,2018-06-10,66,Upper Middle
258,Ekta,Bora,Female,1998-04-27,Lucknow,Uttar Pradesh,India,921193,Medium,2021-01-02,28,Middle
259,Gayathri,Mohanty,Female,1963-01-18,Vadodara,Gujarat,India,844748,Medium,2017-07-02,63,Middle
260,Maanas,Sarna,Male,1959-07-17,New Delhi,Delhi,India,1760381,Medium,2026-03-03,66,Upper Middle
261,Vinaya,Modi,Female,1997-03-06,Surat,Gujarat,India,4444156,Low,2018-08-08,29,Upper Middle
262,Madhavi,Tella,Female,1996-08-26,Kanpur,Uttar Pradesh,India,1023227,Low,2023-05-03,29,Upper Middle
263,Xiti,Sarma,Female,1978-12-13,Kanpur,Uttar Pradesh,India,918665,Low,2025-09-03,47,Middle
264,Anmol,Sankaran,Male,1975-07-28,Rajkot,Gujarat,India,4639930,Low,2017-11-08,50,Upper Middle
265,Ladli,Bal,Female,1973-06-13,Mysuru,Karnataka,India,1341538,Medium,2021-12-20,53,Upper Middle
266,Jyoti,Bail,Female,1984-07-10,Bengaluru,Karnataka,India,2191381,Low,2018-01-15,41,Upper Middle
267,Anusha,Gill,Female,1992-08-15,Vadodara,Gujarat,India,4920792,Low,2021-01-26,33,Upper Middle
268,Timothy,Mall,Male,1972-08-17,Indore,Madhya Pradesh,India,1714620,Medium,2024-06-28,53,Upper Middle
269,Tejas,Swamy,Male,1965-09-07,Hubli,Karnataka,India,3132158,High,2019-07-29,60,Upper Middle
270,Vrinda,Pall,Female,2002-08-10,Mumbai,Maharashtra,India,2520094,Medium,2018-01-14,23,Upper Middle
271,Osha,Nagi,Female,1973-08-24,Indore,Madhya Pradesh,India,4876635,Low,2023-06-08,52,Upper Middle
272,Faris,Narayan,Male,1961-12-19,Lucknow,Uttar Pradesh,India,2795056,Medium,2018-04-07,64,Upper Middle
273,Yug,Mani,Male,1978-11-05,Mysuru,Karnataka,India,4196023,Low,2023-06-28,47,Upper Middle
274,Anita,Sha,Female,1959-01-20,Kolkata,West Bengal,India,3644677,Low,2023-04-20,67,Upper Middle
275,Nisha,Krishnan,Female,1985-03-07,Hyderabad,Telangana,India,4213055,Low,2017-12-26,41,Upper Middle
276,Devika,Raval,Female,1999-06-10,Chennai,Tamil Nadu,India,2734474,High,2021-12-26,27,Upper Middle
277,Aadi,Shere,Male,1984-09-16,Chennai,Tamil Nadu,India,2923242,Low,2025-03-29,41,Upper Middle
278,Avi,Guha,Male,1975-10-29,Kanpur,Uttar Pradesh,India,2888225,Medium,2023-07-08,50,Upper Middle
279,Radhika,Tara,Female,1990-03-19,Udaipur,Rajasthan,India,3260298,Low,2025-04-22,36,Upper Middle
280,Atharv,Jani,Male,1963-08-04,Kanpur,Uttar Pradesh,India,4247568,Low,2024-01-03,62,Upper Middle
281,Ekaja,Mani,Female,1997-02-20,Rajkot,Gujarat,India,3368365,Medium,2021-01-11,29,Upper Middle
282,Watika,Dara,Female,2001-09-16,Nashik,Maharashtra,India,1932887,Low,2023-12-10,24,Upper Middle
283,Jagdish,Dutt,Male,1972-11-23,Rajkot,Gujarat,India,4912535,Low,2016-12-23,53,Upper Middle
284,Advika,Reddy,Female,1979-12-31,Bengaluru,Karnataka,India,3144453,Medium,2021-10-09,46,Upper Middle
285,Isaiah,Comar,Male,1966-10-26,Bengaluru,Karnataka,India,3667078,Medium,2018-01-27,59,Upper Middle
286,Daniel,Dube,Male,1960-01-26,Pune,Maharashtra,India,4274053,Medium,2024-05-03,66,Upper Middle
287,Mugdha,Upadhyay,Female,1984-08-29,Indore,Madhya Pradesh,India,2972023,Low,2024-12-18,41,Upper Middle
288,Triya,Subramanian,Female,1972-10-24,Bhopal,Madhya Pradesh,India,4765590,Medium,2021-02-20,53,Upper Middle
289,Keya,Shan,Female,1982-01-21,Lucknow,Uttar Pradesh,India,1219429,High,2024-07-09,44,Upper Middle
290,Eta,Rajagopal,Female,1988-08-06,Nashik,Maharashtra,India,2208770,Medium,2025-11-12,37,Upper Middle
291,Ekansh,Boase,Male,1964-08-30,Hubli,Karnataka,India,3489267,Low,2019-09-24,61,Upper Middle
292,Sarthak,Oak,Male,1993-06-27,Mumbai,Maharashtra,India,3999699,Low,2021-03-09,33,Upper Middle
293,Kiaan,Agate,Male,1978-10-27,Jaipur,Rajasthan,India,4256113,High,2025-02-14,47,Upper Middle
294,Neha,Suri,Female,1991-09-23,Hubli,Karnataka,India,3026713,High,2021-04-19,34,Upper Middle
295,Vansha,Yohannan,Female,1985-04-11,Hyderabad,Telangana,India,4155937,High,2019-01-06,41,Upper Middle
296,Orinder,Natarajan,Male,1961-07-31,Hyderabad,Telangana,India,2517630,Medium,2024-09-22,64,Upper Middle
297,Saanvi,Shah,Female,1970-02-10,Coimbatore,Tamil Nadu,India,2186321,High,2025-11-16,56,Upper Middle
298,Ijaya,Khare,Female,1960-07-19,New Delhi,Delhi,India,4402055,Low,2021-12-17,65,Upper Middle
299,Sanaya,Kaur,Female,1987-05-07,Hyderabad,Telangana,India,4856615,Low,2026-03-20,39,Upper Middle
300,Anthony,Nadkarni,Male,1987-06-17,Kolkata,West Bengal,India,2712818,High,2023-06-23,39,Upper Middle
301,Sai,Raju,Female,1964-03-04,Kolkata,West Bengal,India,4318808,Low,2024-07-13,62,Upper Middle
302,Yug,Bansal,Male,1997-05-11,Hyderabad,Telangana,India,2307243,Low,2019-01-28,29,Upper Middle
303,Zayan,Narula,Male,1998-12-06,Chennai,Tamil Nadu,India,3070703,Medium,2018-08-20,27,Upper Middle
304,Urvi,Chaudhry,Female,1970-04-23,Bengaluru,Karnataka,India,3713387,Medium,2018-03-12,56,Upper Middle
305,Vedant,Aurora,Male,1993-02-09,Kanpur,Uttar Pradesh,India,2994149,Low,2025-06-08,33,Upper Middle
306,Samarth,Dubey,Male,1971-06-23,Surat,Gujarat,India,1768549,Medium,2018-12-09,55,Upper Middle
307,Wahab,Lanka,Male,1974-04-07,Nashik,Maharashtra,India,2728224,High,2017-10-04,52,Upper Middle
308,Sneha,Buch,Female,1984-02-14,New Delhi,Delhi,India,4111356,High,2022-03-31,42,Upper Middle
309,Sachi,Nadig,Female,1976-02-22,Hubli,Karnataka,India,1917419,High,2022-01-28,50,Upper Middle
310,Andrew,Biswas,Male,1975-08-14,Hubli,Karnataka,India,2458094,Medium,2024-10-15,50,Upper Middle
311,Mitali,Karan,Female,1968-08-01,Kolkata,West Bengal,India,1920354,Low,2020-06-24,57,Upper Middle
312,Teerth,Chaudhari,Male,1999-12-12,Udaipur,Rajasthan,India,1100148,Low,2018-01-09,26,Upper Middle
313,Vamakshi,Ganesan,Female,1990-07-04,Noida,Uttar Pradesh,India,2487625,Low,2018-03-13,36,Upper Middle
314,Amrita,Batra,Female,1985-09-13,New Delhi,Delhi,India,395929,Low,2021-07-31,40,Low
315,Baghyawati,Memon,Female,1963-05-15,Chennai,Tamil Nadu,India,4204016,Low,2022-01-02,63,Upper Middle
316,Rachit,Sankar,Male,1961-05-15,Hyderabad,Telangana,India,2774954,Low,2022-08-02,65,Upper Middle
317,Krisha,Wali,Female,1975-04-24,Chennai,Tamil Nadu,India,4116637,Medium,2018-12-18,51,Upper Middle
318,Gautam,Garde,Male,1956-10-13,Udaipur,Rajasthan,India,2132169,Medium,2023-07-01,69,Upper Middle
319,Balveer,Raja,Male,1971-07-17,Hyderabad,Telangana,India,3334871,Low,2019-06-19,54,Upper Middle
320,Yadavi,Dhar,Female,1968-10-11,Pune,Maharashtra,India,1557052,Low,2020-08-01,57,Upper Middle
321,Vedhika,Kumar,Female,1959-09-20,Surat,Gujarat,India,4400586,Low,2020-06-08,66,Upper Middle
322,Joshua,Andra,Male,1996-10-16,Nashik,Maharashtra,India,3784833,Medium,2024-04-21,29,Upper Middle
323,Maanas,Dugar,Male,1962-02-07,Hyderabad,Telangana,India,482623,Low,2024-05-26,64,Low
324,Timothy,Pai,Male,2001-06-11,Madurai,Tamil Nadu,India,3854231,Low,2017-09-28,25,Upper Middle
325,Mason,Samra,Male,2000-11-05,Hyderabad,Telangana,India,566211,Low,2026-06-26,25,Middle
326,Vasatika,Mittal,Female,1958-08-19,Hubli,Karnataka,India,3826251,Low,2020-09-28,67,Upper Middle
327,Sanaya,Subramanian,Female,1981-05-29,Noida,Uttar Pradesh,India,4823978,Low,2019-11-16,45,Upper Middle
328,Jagat,Raj,Male,1970-12-23,Surat,Gujarat,India,4736252,Low,2018-04-20,55,Upper Middle
329,Rachita,Merchant,Female,1985-11-13,Mumbai,Maharashtra,India,4867138,Medium,2026-03-20,40,Upper Middle
330,Advay,Randhawa,Male,1976-01-15,Chennai,Tamil Nadu,India,1601252,Low,2021-07-05,50,Upper Middle
331,Aayush,Bawa,Male,1966-07-05,Nashik,Maharashtra,India,2318855,Low,2021-02-26,60,Upper Middle
332,Luke,Karpe,Male,1976-09-07,Indore,Madhya Pradesh,India,708326,Low,2024-12-08,49,Middle
333,Imaran,Gupta,Male,1990-10-04,Udaipur,Rajasthan,India,2122586,Medium,2022-06-25,35,Upper Middle
334,Ekantika,Chatterjee,Female,1987-03-11,Hubli,Karnataka,India,2975158,Medium,2020-10-01,39,Upper Middle
335,Nilima,Sastry,Female,1995-08-02,Coimbatore,Tamil Nadu,India,4672570,Low,2017-02-26,30,Upper Middle
336,Rajata,Deep,Female,1969-09-13,New Delhi,Delhi,India,1769123,Medium,2017-01-20,56,Upper Middle
337,Neelima,Narain,Female,2002-01-09,Hyderabad,Telangana,India,3497356,Medium,2018-01-08,24,Upper Middle
338,Harita,Iyer,Female,1996-02-03,Udaipur,Rajasthan,India,3457976,Low,2023-07-22,30,Upper Middle
339,Qadim,Wali,Male,1985-07-11,Chennai,Tamil Nadu,India,1510910,High,2018-09-26,40,Upper Middle
340,Laban,Gala,Male,1978-09-28,Hyderabad,Telangana,India,4745893,Low,2025-01-09,47,Upper Middle
341,Warda,Merchant,Female,1983-08-12,New Delhi,Delhi,India,963290,High,2020-11-09,42,Middle
342,Dakshesh,Sidhu,Male,2002-02-17,Surat,Gujarat,India,3463914,Medium,2022-04-01,24,Upper Middle
343,Ekavir,Kara,Male,1956-09-18,Surat,Gujarat,India,4987977,Low,2017-10-07,69,Upper Middle
344,Qadim,Chana,Male,2005-03-17,Kolkata,West Bengal,India,1894034,High,2023-04-01,21,Upper Middle
345,Abhimanyu,Lalla,Male,1960-09-08,Lucknow,Uttar Pradesh,India,2015580,Low,2023-03-14,65,Upper Middle
346,Diya,Sha,Female,1956-02-22,Hyderabad,Telangana,India,3493222,Medium,2025-08-13,70,Upper Middle
347,Lekha,Raj,Female,1981-10-20,New Delhi,Delhi,India,4471464,Medium,2022-10-04,44,Upper Middle
348,Chatura,Kaur,Male,1982-01-30,Kolkata,West Bengal,India,3772297,Low,2022-10-22,44,Upper Middle
349,Advik,Narang,Male,1988-09-27,Bengaluru,Karnataka,India,3802898,Low,2024-07-04,37,Upper Middle
350,Bhavika,Shetty,Female,1980-09-21,Kolkata,West Bengal,India,2361332,Medium,2020-04-02,45,Upper Middle
351,Tara,Dada,Female,1958-08-21,New Delhi,Delhi,India,4415414,Medium,2021-08-17,67,Upper Middle
352,Arin,Barad,Male,1958-10-09,Bengaluru,Karnataka,India,4396294,Low,2018-11-12,67,Upper Middle
353,Xiti,D’Alia,Female,2000-07-27,Hyderabad,Telangana,India,706968,Medium,2021-08-31,25,Middle
354,Kamya,Yogi,Female,1991-06-03,Hubli,Karnataka,India,1566928,Low,2018-02-20,35,Upper Middle
355,Rishi,Setty,Male,1965-08-21,Kolkata,West Bengal,India,4353410,Medium,2018-10-17,60,Upper Middle
356,Ubika,Dubey,Female,2005-06-25,Nashik,Maharashtra,India,4741077,Medium,2022-10-19,21,Upper Middle
357,Chandran,Suri,Male,1994-05-13,Nashik,Maharashtra,India,1107939,Medium,2023-07-19,32,Upper Middle
358,Meera,Bali,Female,1972-03-04,Madurai,Tamil Nadu,India,3273267,Low,2023-06-06,54,Upper Middle
359,Ikbal,Sawhney,Male,1979-11-17,Vadodara,Gujarat,India,2340175,High,2022-10-16,46,Upper Middle
360,Kamya,Patil,Female,1963-08-16,New Delhi,Delhi,India,565788,Low,2024-01-20,62,Middle
361,Qarin,Parmer,Male,2001-08-12,Udaipur,Rajasthan,India,379273,Medium,2018-03-06,24,Low
362,Rushil,Majumdar,Male,1964-01-26,Noida,Uttar Pradesh,India,1099953,High,2017-07-08,62,Upper Middle
363,Darsh,Sha,Male,1960-09-27,Chennai,Tamil Nadu,India,4288785,Low,2019-09-19,65,Upper Middle
364,Hitesh,Bail,Male,1994-01-26,New Delhi,Delhi,India,431349,High,2018-01-17,32,Low
365,Osha,Kohli,Female,1986-04-16,Jaipur,Rajasthan,India,2317226,Medium,2017-05-07,40,Upper Middle
366,Ishanvi,Biswas,Female,1981-04-29,Hyderabad,Telangana,India,957899,Medium,2018-08-18,45,Middle
367,Ishita,Kalita,Female,1978-03-14,Mumbai,Maharashtra,India,937687,Low,2025-11-30,48,Middle
368,Omya,Divan,Female,1965-02-24,Kolkata,West Bengal,India,4079488,Medium,2020-06-13,61,Upper Middle
369,Manya,Dhillon,Female,1978-04-06,Hyderabad,Telangana,India,3488281,Low,2016-07-14,48,Upper Middle
370,Jeremiah,Ghosh,Male,2001-05-23,Madurai,Tamil Nadu,India,2547912,Low,2018-09-12,25,Upper Middle
371,Amara,Deep,Female,1982-05-16,Udaipur,Rajasthan,India,1067729,Low,2018-05-11,44,Upper Middle
372,Praneel,Khanna,Male,1957-02-27,Noida,Uttar Pradesh,India,1157579,Low,2016-09-27,69,Upper Middle
373,Abhiram,Ghosh,Male,1969-10-01,Udaipur,Rajasthan,India,4598665,Medium,2021-12-29,56,Upper Middle
374,Atharv,Date,Male,1970-05-26,Vadodara,Gujarat,India,3021518,High,2020-12-31,56,Upper Middle
375,Dakshesh,Bhatt,Male,1981-05-27,New Delhi,Delhi,India,4993732,High,2023-08-25,45,Upper Middle
376,Vanya,Pathak,Female,1962-01-01,Indore,Madhya Pradesh,India,1721883,Low,2024-08-03,64,Upper Middle
377,Darika,Seth,Female,1996-06-03,New Delhi,Delhi,India,1702637,Medium,2025-03-21,30,Upper Middle
378,Janya,Bassi,Female,2001-01-01,New Delhi,Delhi,India,2411410,High,2025-01-21,25,Upper Middle
379,Nidhi,Shanker,Female,1976-05-17,Indore,Madhya Pradesh,India,1436568,Low,2025-05-11,50,Upper Middle
380,Azaan,Srinivas,Male,1983-11-26,Kolkata,West Bengal,India,3107970,Medium,2017-01-06,42,Upper Middle
381,Tanay,Chokshi,Male,1966-07-23,New Delhi,Delhi,India,1984864,Medium,2023-04-27,59,Upper Middle
382,Tristan,Borah,Male,1986-07-18,Udaipur,Rajasthan,India,4418867,High,2024-10-29,39,Upper Middle
383,Naveen,Divan,Male,1987-12-19,Kolkata,West Bengal,India,3361972,Low,2017-11-11,38,Upper Middle
384,Edhitha,Maharaj,Female,1961-10-06,Indore,Madhya Pradesh,India,525788,High,2017-08-09,64,Middle
385,Omaja,Raj,Female,1986-07-19,Coimbatore,Tamil Nadu,India,880144,High,2026-06-12,39,Middle
386,Manan,Setty,Male,1965-02-08,Lucknow,Uttar Pradesh,India,2330220,Low,2025-07-06,61,Upper Middle
387,Upasna,Chaudhary,Female,2000-11-17,Udaipur,Rajasthan,India,4320112,Medium,2025-02-01,25,Upper Middle
388,Hritik,Sani,Male,1981-07-15,Hyderabad,Telangana,India,4803893,Medium,2018-06-07,44,Upper Middle
389,Ishaan,Sachdev,Male,1962-08-08,Surat,Gujarat,India,3278029,Low,2024-03-02,63,Upper Middle
390,Utkarsh,Rastogi,Male,1957-01-27,Bhopal,Madhya Pradesh,India,3910922,Low,2022-04-03,69,Upper Middle
391,Champak,Munshi,Male,1972-10-19,New Delhi,Delhi,India,4980788,Medium,2023-07-25,53,Upper Middle
392,Naksh,Kumer,Male,1979-11-15,Noida,Uttar Pradesh,India,4498211,Low,2023-09-30,46,Upper Middle
393,Faraj,Som,Male,1986-12-08,Lucknow,Uttar Pradesh,India,1020202,Low,2022-11-08,39,Upper Middle
394,Chandani,Chada,Female,1983-11-18,Kolkata,West Bengal,India,2035328,Medium,2017-08-18,42,Upper Middle
395,Upma,Char,Female,1976-07-19,Lucknow,Uttar Pradesh,India,4095402,Low,2018-01-27,49,Upper Middle
396,Dhruv,Bhasin,Male,2004-01-10,Mumbai,Maharashtra,India,1217400,Medium,2022-10-29,22,Upper Middle
397,Omya,Das,Female,1993-09-27,Madurai,Tamil Nadu,India,1643315,Low,2026-06-19,32,Upper Middle
398,Raagini,Sampath,Female,1979-08-22,Lucknow,Uttar Pradesh,India,1847293,Low,2023-06-23,46,Upper Middle
399,Mitali,Muni,Female,1957-09-04,Jaipur,Rajasthan,India,1955277,Medium,2017-05-12,68,Upper Middle
400,Charles,Tripathi,Male,1960-03-27,Jaipur,Rajasthan,India,2026245,Low,2022-06-21,66,Upper Middle
401,Garima,Subramaniam,Female,1971-04-08,Indore,Madhya Pradesh,India,3368494,Low,2020-02-08,55,Upper Middle
402,Darika,Palla,Female,1962-11-06,Vadodara,Gujarat,India,4726794,High,2020-04-20,63,Upper Middle
403,Raksha,Contractor,Female,1965-12-25,Bhopal,Madhya Pradesh,India,1258248,Low,2025-12-13,60,Upper Middle
404,Isaiah,Sanghvi,Male,1961-07-18,Indore,Madhya Pradesh,India,2795148,High,2021-03-23,64,Upper Middle
405,Amara,Loke,Female,1998-03-05,Mysuru,Karnataka,India,2861713,Low,2026-01-11,28,Upper Middle
406,Hemangini,Mahajan,Female,1980-12-07,Hubli,Karnataka,India,1456514,Medium,2016-12-23,45,Upper Middle
407,Pallavi,Panchal,Female,1964-10-11,Mysuru,Karnataka,India,1753198,Medium,2021-09-28,61,Upper Middle
408,Hemangini,Dhar,Female,1994-01-26,New Delhi,Delhi,India,4083270,Medium,2016-08-03,32,Upper Middle
409,Suhani,Boase,Female,1997-03-28,Nashik,Maharashtra,India,3520757,High,2026-02-13,29,Upper Middle
410,Alexander,Chand,Male,1978-07-12,Udaipur,Rajasthan,India,4023298,Medium,2018-11-25,47,Upper Middle
411,Hritik,Puri,Male,1957-03-25,Indore,Madhya Pradesh,India,2750227,Low,2025-07-06,69,Upper Middle
412,Utkarsh,Om,Male,1994-11-14,Hyderabad,Telangana,India,4454989,Medium,2023-08-18,31,Upper Middle
413,Qasim,Muni,Male,1987-10-03,Indore,Madhya Pradesh,India,3377459,Medium,2019-03-02,38,Upper Middle
414,Brijesh,Ben,Male,1991-12-02,Kanpur,Uttar Pradesh,India,1159131,Medium,2022-01-02,34,Upper Middle
415,Farhan,Bawa,Male,1977-02-26,New Delhi,Delhi,India,3224075,High,2019-02-18,49,Upper Middle
416,Madhavi,Savant,Female,1956-03-16,Lucknow,Uttar Pradesh,India,2060585,High,2017-11-15,70,Upper Middle
417,Xavier,Sathe,Male,1994-08-25,Bhopal,Madhya Pradesh,India,1467987,Medium,2023-09-13,31,Upper Middle
418,Madhavi,Kale,Female,1971-02-19,Nagpur,Maharashtra,India,4819518,Low,2023-07-14,55,Upper Middle
419,Deepa,Pai,Female,1972-07-29,New Delhi,Delhi,India,1098806,Low,2025-03-15,53,Upper Middle
420,Dayamai,Mander,Female,1964-05-10,Nagpur,Maharashtra,India,1413091,Low,2023-10-20,62,Upper Middle
421,Zansi,Morar,Female,1979-11-02,Madurai,Tamil Nadu,India,1492622,Medium,2024-10-06,46,Upper Middle
422,Januja,Rana,Female,1977-06-02,Udaipur,Rajasthan,India,1080935,Medium,2017-04-05,49,Upper Middle
423,Aarush,Jayaraman,Male,1974-01-25,Kolkata,West Bengal,India,320745,High,2017-06-02,52,Low
424,Jagvi,Devan,Female,1962-07-22,Kanpur,Uttar Pradesh,India,3304990,High,2021-08-12,63,Upper Middle
425,Mohini,Narang,Female,1991-10-27,Coimbatore,Tamil Nadu,India,2552650,Low,2020-10-31,34,Upper Middle
426,Aarush,Tank,Male,1968-11-06,Kolkata,West Bengal,India,3183496,High,2018-07-12,57,Upper Middle
427,Gagan,Dayal,Male,1964-11-20,Mumbai,Maharashtra,India,436577,Low,2023-10-24,61,Low
428,Ishwar,Tella,Male,2004-11-26,Noida,Uttar Pradesh,India,1997168,High,2022-12-15,21,Upper Middle
429,Raagini,Bora,Female,1988-05-21,New Delhi,Delhi,India,3323551,Low,2025-12-28,38,Upper Middle
430,Ansh,Sarin,Male,1979-08-24,Bengaluru,Karnataka,India,2862797,Medium,2023-03-30,46,Upper Middle
431,Victor,Brahmbhatt,Male,1960-05-27,Jaipur,Rajasthan,India,309112,Low,2016-10-21,66,Low
432,Upadhriti,Ravel,Female,1990-10-15,Hubli,Karnataka,India,4033491,Low,2021-10-24,35,Upper Middle
433,Mohini,Contractor,Female,1961-05-08,Rajkot,Gujarat,India,4307240,Low,2023-08-05,65,Upper Middle
434,Advaith,Nair,Male,1999-01-26,Ahmedabad,Gujarat,India,3383330,High,2023-05-18,27,Upper Middle
435,Victor,Pathak,Male,1963-08-02,Jaipur,Rajasthan,India,1498338,Low,2019-05-30,62,Upper Middle
436,Tejas,Cherian,Male,1977-01-12,Indore,Madhya Pradesh,India,2087238,Medium,2017-12-26,49,Upper Middle
437,Tejas,Rattan,Male,1992-05-23,Udaipur,Rajasthan,India,1142762,Low,2020-08-16,34,Upper Middle
438,Balveer,Randhawa,Male,1982-12-02,Bhopal,Madhya Pradesh,India,2938247,Medium,2025-05-26,43,Upper Middle
439,Omkaar,Kant,Male,1989-09-27,New Delhi,Delhi,India,2690088,Medium,2021-10-06,36,Upper Middle
440,Hamsini,Bose,Female,1971-09-05,New Delhi,Delhi,India,4574185,Low,2022-02-25,54,Upper Middle
441,Deepa,Wali,Female,1989-10-27,New Delhi,Delhi,India,3537042,Low,2025-03-04,36,Upper Middle
442,Gunbir,Palla,Male,1972-07-05,Indore,Madhya Pradesh,India,3329111,High,2025-02-28,54,Upper Middle
443,Ethan,Keer,Male,1981-10-03,Udaipur,Rajasthan,India,1749302,Medium,2022-06-17,44,Upper Middle
444,Elijah,Kunda,Male,2005-02-19,Mumbai,Maharashtra,India,2109782,Low,2018-03-27,21,Upper Middle
445,Harini,Dua,Female,1964-07-14,Udaipur,Rajasthan,India,4503103,Medium,2019-11-04,61,Upper Middle
446,Hema,Tak,Female,1964-10-12,Jaipur,Rajasthan,India,4810180,Medium,2017-10-08,61,Upper Middle
447,Udarsh,Naidu,Male,1999-10-17,Vadodara,Gujarat,India,2004544,High,2024-05-18,26,Upper Middle
448,Forum,Sarraf,Female,1979-09-13,Hyderabad,Telangana,India,854613,Low,2021-11-12,46,Middle
449,Wahab,Sathe,Male,1990-05-24,Chennai,Tamil Nadu,India,3944712,Low,2017-08-25,36,Upper Middle
450,Laksh,Bhalla,Male,1998-06-29,New Delhi,Delhi,India,1451015,Medium,2021-08-21,28,Upper Middle
451,Zehaan,Borah,Male,1971-10-21,Noida,Uttar Pradesh,India,2474721,Low,2022-06-22,54,Upper Middle
452,Vedhika,Seth,Female,1956-06-30,New Delhi,Delhi,India,3110276,High,2021-10-07,70,Upper Middle
453,Barkha,Pillay,Female,1988-07-08,Hyderabad,Telangana,India,946510,Medium,2017-02-15,37,Middle
454,Balvan,Chana,Male,1969-04-18,Nashik,Maharashtra,India,3384388,Low,2021-05-15,57,Upper Middle
455,Rehaan,Shere,Male,1990-10-20,Indore,Madhya Pradesh,India,321546,Low,2025-02-10,35,Low
456,Ansh,Sengupta,Male,1975-01-06,Chennai,Tamil Nadu,India,3512664,High,2026-05-12,51,Upper Middle
457,Ijaya,Nagy,Female,1991-01-24,Nashik,Maharashtra,India,2382582,Medium,2026-03-19,35,Upper Middle
458,Zashil,Dora,Male,1969-01-03,New Delhi,Delhi,India,1301607,Medium,2024-07-30,57,Upper Middle
